Gene	Cell_Type
ENPP6	Oligodendrocytes
TMEM63A	Oligodendrocytes
GPR62	Oligodendrocytes
BACE1	Oligodendrocytes
CREB5	Oligodendrocytes
FGFR2	Oligodendrocytes
SLC25A38	Oligodendrocytes
HDAC11	Oligodendrocytes
TYRO3	Oligodendrocytes
S1PR5	Oligodendrocytes
ASPA	Oligodendrocytes
EPHB1	Oligodendrocytes
HEPACAM	Oligodendrocytes
SOX8	Oligodendrocytes
FASN	Oligodendrocytes
OMG	Oligodendrocytes
ZDHHC9	Oligodendrocytes
PTGDS	Oligodendrocytes
ADAMTS4	Oligodendrocytes
MYRF	Oligodendrocytes
SEMA4D	Oligodendrocytes
TMEM125	Oligodendrocytes
KLHL2	Oligodendrocytes
DPY19L1	Oligodendrocytes
TSPAN15	Oligodendrocytes
HAPLN2	Oligodendrocytes
NKX6-2	Oligodendrocytes
GJB1	Oligodendrocytes
OPALIN	Oligodendrocytes
VLDLR	Oligodendrocytes
MCAM	Oligodendrocytes
TMEM163	Oligodendrocytes
ERMN	Oligodendrocytes
FA2H	Oligodendrocytes
CLDN11	Oligodendrocytes
ANLN	Oligodendrocytes
ELOVL7	Oligodendrocytes
PLLP	Oligodendrocytes
DDC	Oligodendrocytes
POU3F1	Oligodendrocytes
NINJ2	Oligodendrocytes
SGK2	Oligodendrocytes
GJC3	Oligodendrocytes
GPR37	Oligodendrocytes
IL33	Oligodendrocytes
KLK6	Oligodendrocytes
NFE2L3	Oligodendrocytes
PEX5L	Oligodendrocytes
CLDN14	Oligodendrocytes
ITGB4	Oligodendrocytes
MYO1D	Oligodendrocytes
PDE8A	Oligodendrocytes
CNTF	Oligodendrocytes
EML1	Oligodendrocytes
KIF13B	Oligodendrocytes
KIF6	Oligodendrocytes
NIPAL4	Oligodendrocytes
SEC14L5	Oligodendrocytes
SP7	Oligodendrocytes
ST18	Oligodendrocytes
DUSP15	Oligodendrocytes
PRKCZ	Oligodendrocytes
ARSG	Oligodendrocytes
NPC1	Oligodendrocytes
MAG	Oligodendrocytes
SLC25A29	Oligodendrocytes
SLC25A19	Oligodendrocytes
PLEKHH1	Oligodendrocytes
TMEM88B	Oligodendrocytes
DBNDD2	Oligodendrocytes
EFNB3	Oligodendrocytes
SGK3	Oligodendrocytes
PNPLA2	Oligodendrocytes
ARRDC2	Oligodendrocytes
ENPP2	Oligodendrocytes
PLP1	Oligodendrocytes
ITPR2	Oligodendrocytes
MBP	Oligodendrocytes
SLC6A6	Osteoblasts
VDR	Osteoblasts
LRP4	Osteoblasts
EGFL6	Osteoblasts
MMP13	Osteoblasts
GPER1	Osteoblasts
RUNX2	Osteoblasts
NF2	Osteoblasts
LRP5	Osteoblasts
PHEX	Osteoblasts
HIF1A	Osteoblasts
C5AR1	Osteoblasts
CXCL12	Osteoblasts
COL1A1	Osteoblasts
PLCD4	Osteoblasts
FOXO1	Osteoblasts
SOCS3	Osteoblasts
IL33	Osteoblasts
MAGED1	Osteoblasts
PARD6G	Osteoblasts
CD44	Osteoblasts
NLRP3	Osteoblasts
ALPL	Osteoblasts
TNFSF11	Osteoblasts
CCL11	Osteoblasts
SPP1	Osteoblasts
FAS	Osteoblasts
WNT5A	Osteoblasts
CX3CL1	Osteoblasts
F2R	Osteoblasts
PTH1R	Osteoblasts
ITGA2	Osteoblasts
ITGA5	Osteoblasts
NOD1	Osteoblasts
NOD2	Osteoblasts
THY1	Osteoblasts
ESR1	Osteoblasts
CYP27B1	Osteoblasts
P2RX4	Osteoblasts
P2RX5	Osteoblasts
INSR	Osteoblasts
EFNB2	Osteoblasts
EPHB4	Osteoblasts
VCAM1	Osteoblasts
FGFR1	Osteoblasts
FGFR2	Osteoblasts
BGLAP	Osteoblasts
TLR5	Osteoblasts
CALB1	Osteoblasts
COL11A1	Osteoblasts
BGLAP2	Osteoblasts
COL11A2	Osteoblasts
IBSP	Osteoblasts
POSTN	Osteoblasts
SFRP4	Osteoblasts
BMP1	Osteoblasts
OLFML2B	Osteoblasts
COL12A1	Osteoblasts
WISP2	Osteoblasts
SP7	Osteoblasts
PENK	Osteoblasts
NPNT	Osteoblasts
OLFML1	Osteoblasts
MITF	Osteoclast_precursor_cells
NFKB1	Osteoclast_precursor_cells
NFKB2	Osteoclast_precursor_cells
TNFRSF11A	Osteoclast_precursor_cells
TRAF6	Osteoclast_precursor_cells
TREM2	Osteoclast_precursor_cells
CYSLTR1	Osteoclast_precursor_cells
TLR4	Osteoclast_precursor_cells
SOST	Osteoclasts
ZBTB7A	Osteoclasts
SEMA4D	Osteoclasts
KCNMA1	Osteoclasts
TNFRSF11B	Osteoclasts
PTPRA	Osteoclasts
TNFRSF11A	Osteoclasts
MMP9	Osteoclasts
ACP5	Osteoclasts
RAB3B	Osteoclasts
ITPR3	Osteoclasts
NRP2	Osteoclasts
THRA	Osteoclasts
AGER	Osteoclasts
RGS18	Osteoclasts
PTH1R	Osteoclasts
TRPV5	Osteoclasts
SNX10	Osteoclasts
CTSK	Osteoclasts
OSCAR	Osteoclasts
SLC2A1	Osteoclasts
DCSTAMP	Osteoclasts
EGFL7	Osteoclasts
SLC39A14	Osteoclasts
AQP9	Osteoclasts
ONECUT1	Osteoclasts
ITGB3	Osteoclasts
ITGB5	Osteoclasts
IRAK3	Osteoclasts
ITGA2	Osteoclasts
TAS1R3	Osteoclasts
SERPINF1	Osteoclasts
ITGAV	Osteoclasts
ITGB1	Osteoclasts
P2RY6	Osteoclasts
CCL3	Osteoclasts
EPHB1	Osteoclasts
HIF1A	Osteoclasts
CX3CR1	Osteoclasts
ESR1	Osteoclasts
EFNB2	Osteoclasts
VDR	Osteoclasts
CASR	Osteoclasts
CD68	Osteoclasts
GRM8	Osteoclasts
SMAD4	Osteoclasts
SPP1	Osteoclasts
SOST	Osteocytes
PFN1	Osteocytes
EFNB2	Osteocytes
PDPN	Osteocytes
FGF23	Osteocytes
SLC2A4	Oxyphil_cells
GCM2	Oxyphil_cells
ONECUT1	Pancreatic_progenitor_cells
PDX1	Pancreatic_progenitor_cells
PTF1A	Pancreatic_progenitor_cells
CXCR4	Pancreatic_progenitor_cells
ISL1	Pancreatic_progenitor_cells
NKX2-2	Pancreatic_progenitor_cells
EPAS1	Pancreatic_progenitor_cells
ARX	Pancreatic_progenitor_cells
NEUROG3	Pancreatic_progenitor_cells
SOX9	Pancreatic_progenitor_cells
RPL23A	Pancreatic_progenitor_cells
CTNNB1	Pancreatic_progenitor_cells
YAP1	Pancreatic_progenitor_cells
RGS16	Pancreatic_progenitor_cells
MFNG	Pancreatic_progenitor_cells
TIMP1	Pancreatic_stellate_cells
RGS5	Pancreatic_stellate_cells
SPON2	Pancreatic_stellate_cells
GEM	Pancreatic_stellate_cells
DYNLT1	Pancreatic_stellate_cells
PDGFRB	Pancreatic_stellate_cells
KRT10	Pancreatic_stellate_cells
CYGB	Pancreatic_stellate_cells
CTGF	Pancreatic_stellate_cells
MMP14	Pancreatic_stellate_cells
NDUFA4L2	Pancreatic_stellate_cells
PDGFRA	Pancreatic_stellate_cells
INHBA	Pancreatic_stellate_cells
TGFB1	Pancreatic_stellate_cells
COL6A1	Pancreatic_stellate_cells
MMP11	Pancreatic_stellate_cells
FN1	Pancreatic_stellate_cells
COL4A1	Pancreatic_stellate_cells
COL6A2	Pancreatic_stellate_cells
MGP	Pancreatic_stellate_cells
COL3A1	Pancreatic_stellate_cells
SPARC	Pancreatic_stellate_cells
COL1A1	Pancreatic_stellate_cells
TIMP3	Pancreatic_stellate_cells
TNFAIP6	Pancreatic_stellate_cells
COL1A2	Pancreatic_stellate_cells
SFRP2	Pancreatic_stellate_cells
COL6A3	Pancreatic_stellate_cells
THY1	Pancreatic_stellate_cells
DEFA5	Paneth_cells
MMP7	Paneth_cells
AGR2	Paneth_cells
CSF2	Paneth_cells
PLA2G2A	Paneth_cells
PRSS1	Paneth_cells
GUCA2B	Paneth_cells
LYZ1	Paneth_cells
REG3B	Paneth_cells
MUC2	Paneth_cells
CLCA1	Paneth_cells
GUCA2A	Paneth_cells
REG3G	Paneth_cells
ITLN1	Paneth_cells
RETNLB	Paneth_cells
ANG4	Paneth_cells
GPX2	Paneth_cells
LGALS2	Paneth_cells
SPINK4	Paneth_cells
FABP4	Paneth_cells
CFD	Paneth_cells
ADIPOQ	Paneth_cells
PNLIPRP2	Paneth_cells
DMBT1	Paneth_cells
NOD2	Paneth_cells
LGR4	Paneth_cells
RIPK2	Paneth_cells
TLR5	Paneth_cells
WNT3	Paneth_cells
KCNN4	Paneth_cells
RAP1A	Paneth_cells
ATG16L1	Paneth_cells
WNT9B	Paneth_cells
DLL4	Paneth_cells
IL4RA	Paneth_cells
TLR9	Paneth_cells
CTNNB1	Paneth_cells
DLL1	Paneth_cells
TM4SF20	Paneth_cells
DEFA23	Paneth_cells
DEFA3	Paneth_cells
DEFA26	Paneth_cells
DEFA17	Paneth_cells
MPTX2	Paneth_cells
DEFA21	Paneth_cells
DEFA22	Paneth_cells
DEFA24	Paneth_cells
MPTX1	Paneth_cells
KLF15	Paneth_cells
DEFA20	Paneth_cells
KL	Parathyroid_chief_cells
CASR	Parathyroid_chief_cells
VDR	Parathyroid_chief_cells
FGFR1	Parathyroid_chief_cells
CYP27B1	Parathyroid_chief_cells
LRP2	Parathyroid_chief_cells
PTH	Parathyroid_chief_cells
RAB3A	Parathyroid_chief_cells
PODXL	Parietal_cells
KCNQ1	Parietal_cells
PTCH1	Parietal_cells
SHH	Parietal_cells
HIP1R	Parietal_cells
HAMP	Parietal_cells
KCNE2	Parietal_cells
HDC	Parietal_cells
ASAP3	Parietal_cells
SLC12A6	Parietal_cells
AQP4	Parietal_cells
ATP4B	Parietal_cells
BMI1	Parietal_cells
MPZ	Peri-islet_Schwann_cells
EGFL8	Peri-islet_Schwann_cells
GFRA1	Peri-islet_Schwann_cells
OLFML2A	Peri-islet_Schwann_cells
GULP1	Peri-islet_Schwann_cells
SLITRK6	Peri-islet_Schwann_cells
VGLL3	Peri-islet_Schwann_cells
GFRA3	Peri-islet_Schwann_cells
INSC	Peri-islet_Schwann_cells
SLITRK2	Peri-islet_Schwann_cells
FIGN	Peri-islet_Schwann_cells
LRRTM1	Peri-islet_Schwann_cells
SEMA3B	Peri-islet_Schwann_cells
NGFR	Peri-islet_Schwann_cells
PNLIPRP1	Peri-islet_Schwann_cells
GFRA2	Peri-islet_Schwann_cells
Tmem150c	Pericytes
Slco5a1	Pericytes
Adam23	Pericytes
Slc22a23	Pericytes
Ankrd33b	Pericytes
Arhgap31	Pericytes
PECAM1	Pericytes
PDGFRB	Pericytes
CSPG4	Pericytes
ANPEP	Pericytes
ACTA2	Pericytes
DES	Pericytes
RGS5	Pericytes
ABCC9	Pericytes
KCNJ8	Pericytes
CD248	Pericytes
DLK1	Pericytes
TEK	Pericytes
NOTCH3	Pericytes
GLI1	Pericytes
ICAM1	Pericytes
ADM	Pericytes
ANG2	Pericytes
ANGPT1	Pericytes
VEGFA	Pericytes
ZIC1	Pericytes
FOXC1	Pericytes
POSTN	Pericytes
COX4I2	Pericytes
LHFP	Pericytes
HIGD1B	Pericytes
PDZD2	Pericytes
HSD11B1	Pericytes
MCAM	Pericytes
MXRA8	Pericytes
PDE5A	Pericytes
NR1H3	Pericytes
SERPING1	Pericytes
EMID1	Pericytes
ECM1	Pericytes
COLEC11	Pericytes
RARRES2	Pericytes
REM1	Pericytes
ASPN	Pericytes
CYGB	Pericytes
FABP4	Pericytes
VTN	Pericytes
STEAP4	Pericytes
NDUFA4L2	Pericytes
SLC38A11	Pericytes
ATP13A5	Pericytes
AOC3	Pericytes
ANGPT2	Pericytes
INPP4B	Pericytes
GPIHBP1	Pericytes
VIM	Pericytes
PTH1R	Pericytes
IFITM1	Pericytes
TBX18	Pericytes
NT5E	Pericytes
MFGE8	Pericytes
ALPL	Pericytes
COL1A1	Pericytes
MYO1B	Pericytes
COG7	Pericytes
P2RY14	Pericytes
HEYL	Pericytes
GNB4	Pericytes
MSX1	Pericytes
CTGF	Pericytes
SAT2	Peritubular_myoid_cells
LAMC3	Peritubular_myoid_cells
APOA1	Peritubular_myoid_cells
MYLIP	Peritubular_myoid_cells
TMEM98	Peritubular_myoid_cells
CYP1B1	Peritubular_myoid_cells
KCNMB1	Peritubular_myoid_cells
RARRES2	Peritubular_myoid_cells
GSTM3	Peritubular_myoid_cells
RNASE1	Peritubular_myoid_cells
CILP	Peritubular_myoid_cells
RASD1	Peritubular_myoid_cells
ALDH1A3	Peritubular_myoid_cells
INTS6	Peritubular_myoid_cells
EPHX1	Peritubular_myoid_cells
OSR2	Peritubular_myoid_cells
C7	Peritubular_myoid_cells
COL15A1	Peritubular_myoid_cells
LAMB2	Peritubular_myoid_cells
MYH11	Peritubular_myoid_cells
TPM1	Peritubular_myoid_cells
TPM2	Peritubular_myoid_cells
TPM4	Peritubular_myoid_cells
MYL9	Peritubular_myoid_cells
WNT2B	Peritubular_myoid_cells
RCVRN	Photoreceptor_cells
PDC	Photoreceptor_cells
NRL	Photoreceptor_cells
NR2E3	Photoreceptor_cells
SAG	Photoreceptor_cells
RHO	Photoreceptor_cells
ROM1	Photoreceptor_cells
CRX	Photoreceptor_cells
PDE6G	Photoreceptor_cells
TPBG	Photoreceptor_cells
GABRA1	Photoreceptor_cells
PCBP3	Photoreceptor_cells
FRMD3	Photoreceptor_cells
ADAMTS5	Photoreceptor_cells
RD3L	Photoreceptor_cells
GABRG2	Photoreceptor_cells
CNTN4	Photoreceptor_cells
RNF152	Photoreceptor_cells
SYNE1	Photoreceptor_cells
SEBOX	Photoreceptor_cells
HSPA12A	Photoreceptor_cells
CNTNAP2	Photoreceptor_cells
NLK	Photoreceptor_cells
NTNG1	Photoreceptor_cells
GLS	Photoreceptor_cells
STX3	Photoreceptor_cells
GRM6	Photoreceptor_cells
STRIP2	Photoreceptor_cells
CHGA	Photoreceptor_cells
RNPC3	Photoreceptor_cells
VSTM2B	Photoreceptor_cells
CACNA2D4	Photoreceptor_cells
VSX2	Photoreceptor_cells
TRNP1	Photoreceptor_cells
NEUROD4	Photoreceptor_cells
GNB3	Photoreceptor_cells
OTX2	Photoreceptor_cells
CACNA2D3	Photoreceptor_cells
ZFP365	Photoreceptor_cells
LIN7A	Photoreceptor_cells
CCDC136	Photoreceptor_cells
NDNF	Photoreceptor_cells
GNG13	Photoreceptor_cells
PROX1	Photoreceptor_cells
GPR179	Photoreceptor_cells
CABP5	Photoreceptor_cells
KCNMA1	Photoreceptor_cells
CAR8	Photoreceptor_cells
LRTM1	Photoreceptor_cells
PRKCA	Photoreceptor_cells
QPCT	Photoreceptor_cells
CPLX3	Photoreceptor_cells
B3GALT2	Photoreceptor_cells
ISL1	Photoreceptor_cells
PCP2	Photoreceptor_cells
ASMT	Pinealocytes
ADRB1	Pinealocytes
TPH1	Pinealocytes
SAG	Pinealocytes
GNGT1	Pinealocytes
GNGT2	Pinealocytes
ROM1	Pinealocytes
CRX	Pinealocytes
CNGB1	Pinealocytes
CNGA1	Pinealocytes
PDE6C	Pinealocytes
SLC6A6	Pinealocytes
ADRA1B	Pinealocytes
DRD4	Pinealocytes
CHRNA3	Pinealocytes
CHRNB4	Pinealocytes
NEUROD1	Pinealocytes
PDE6B	Pinealocytes
CACNA1F	Pinealocytes
GNG13	Pinealocytes
AANAT	Pinealocytes
CREM	Pinealocytes
PDE10A	Pinealocytes
PMEPA1	Pinealocytes
SDC1	Plasma_cells
IRF4	Plasma_cells
CD38	Plasma_cells
PRDM1	Plasma_cells
CD93	Plasma_cells
CD27	Plasma_cells
ENPP1	Plasma_cells
KLF4	Plasma_cells
MS4A4A	Plasma_cells
PIAS1	Plasma_cells
CYCS	Plasma_cells
DIABLO	Plasma_cells
HTRA2	Plasma_cells
MS4A1	Plasma_cells
CD9	Plasma_cells
CD19	Plasma_cells
CD37	Plasma_cells
CD40	Plasma_cells
CD74	Plasma_cells
CXCR4	Plasma_cells
GZMB	Plasma_cells
TNFRSF17	Plasma_cells
TNFRSF13B	Plasma_cells
FCGR2B	Plasma_cells
CCR10	Plasma_cells
ABCB9	Plasma_cells
AMPD1	Plasma_cells
ANGPT4	Plasma_cells
CD79A	Plasma_cells
DENND5B	Plasma_cells
EAF2	Plasma_cells
GNG7	Plasma_cells
GPR25	Plasma_cells
HIST1H2AE	Plasma_cells
HIST1H2BG	Plasma_cells
IGHD	Plasma_cells
IGHE	Plasma_cells
IGHM	Plasma_cells
IGKC	Plasma_cells
KCNA3	Plasma_cells
KCNG2	Plasma_cells
LIME1	Plasma_cells
MANEA	Plasma_cells
MAST1	Plasma_cells
MROH7	Plasma_cells
MZB1	Plasma_cells
P2RX5	Plasma_cells
PAX7	Plasma_cells
PDK1	Plasma_cells
PNOC	Plasma_cells
RASGRP3	Plasma_cells
RGS13	Plasma_cells
SIK1	Plasma_cells
SPAG4	Plasma_cells
ST6GALNAC4	Plasma_cells
TGM5	Plasma_cells
TMEM156	Plasma_cells
ZBP1	Plasma_cells
IGLC2	Plasma_cells
IGHG1	Plasma_cells
IGHG3	Plasma_cells
IGLC3	Plasma_cells
JCHAIN	Plasma_cells
SSR4	Plasma_cells
IL16	Plasma_cells
BHLHA15	Plasma_cells
PPIB	Plasma_cells
CD4	Plasmacytoid_dendritic_cells
CD8A	Plasmacytoid_dendritic_cells
CD40	Plasmacytoid_dendritic_cells
CD80	Plasmacytoid_dendritic_cells
CD83	Plasmacytoid_dendritic_cells
CD86	Plasmacytoid_dendritic_cells
IL3RA	Plasmacytoid_dendritic_cells
CCR7	Plasmacytoid_dendritic_cells
CXCR3	Plasmacytoid_dendritic_cells
TRADD	Plasmacytoid_dendritic_cells
ARHGAP9	Plasmacytoid_dendritic_cells
LAMP5	Plasmacytoid_dendritic_cells
GPR183	Plasmacytoid_dendritic_cells
MAP3K2	Plasmacytoid_dendritic_cells
TNFSF13B	Plasmacytoid_dendritic_cells
PTCRA	Plasmacytoid_dendritic_cells
ERN1	Plasmacytoid_dendritic_cells
ETV6	Plasmacytoid_dendritic_cells
MAP3K8	Plasmacytoid_dendritic_cells
FAM129C	Plasmacytoid_dendritic_cells
SPIB	Plasmacytoid_dendritic_cells
GZMB	Plasmacytoid_dendritic_cells
CXCR4	Plasmacytoid_dendritic_cells
PACSIN1	Plasmacytoid_dendritic_cells
TLR7	Plasmacytoid_dendritic_cells
TLR9	Plasmacytoid_dendritic_cells
IRF7	Plasmacytoid_dendritic_cells
IRF8	Plasmacytoid_dendritic_cells
IGLL1	Plasmacytoid_dendritic_cells
CUX2	Plasmacytoid_dendritic_cells
ZFP521	Plasmacytoid_dendritic_cells
MCTP2	Plasmacytoid_dendritic_cells
KLK1	Plasmacytoid_dendritic_cells
CMAH	Plasmacytoid_dendritic_cells
BLNK	Plasmacytoid_dendritic_cells
GRM8	Plasmacytoid_dendritic_cells
PRKCA	Plasmacytoid_dendritic_cells
CDH1	Plasmacytoid_dendritic_cells
KLRA17	Plasmacytoid_dendritic_cells
IL17RB	Plasmacytoid_dendritic_cells
CARD6	Plasmacytoid_dendritic_cells
CLEC4G	Plasmacytoid_dendritic_cells
S100A8	Plasmacytoid_dendritic_cells
JCHAIN	Plasmacytoid_dendritic_cells
SERPINF1	Plasmacytoid_dendritic_cells
ITM2C	Plasmacytoid_dendritic_cells
TCF4	Plasmacytoid_dendritic_cells
BCL11A	Plasmacytoid_dendritic_cells
MZB1	Plasmacytoid_dendritic_cells
DERL3	Plasmacytoid_dendritic_cells
ZFAT	Plasmacytoid_dendritic_cells
NRP1	Plasmacytoid_dendritic_cells
SLC15A4	Plasmacytoid_dendritic_cells
CCR9	Plasmacytoid_dendritic_cells
IRF5	Plasmacytoid_dendritic_cells
BST2	Plasmacytoid_dendritic_cells
CCL5	Platelets
VEGFA	Platelets
PECAM1	Platelets
CD36	Platelets
ITGA2B	Platelets
GP1BA	Platelets
SPN	Platelets
CD46	Platelets
ITGA2	Platelets
ITGB3	Platelets
SELP	Platelets
CD69	Platelets
CD84	Platelets
CD109	Platelets
CCR3	Platelets
CD226	Platelets
TNFSF14	Platelets
LRRC32	Platelets
LTBR	Platelets
PF4	Platelets
GP5	Platelets
F13A1	Platelets
THBS1	Platelets
ABCC4	Platelets
BIN2	Platelets
FERMT3	Platelets
PTCRA	Platelets
TUBB1	Platelets
GP9	Platelets
NCOA4	Platelets
RGS18	Platelets
PPBP	Platelets
DAB2	Platelets
HFE	Platelets
CXCR4	Platelets
CLEC1B	Platelets
MPL	Platelets
F5	Platelets
TREML1	Platelets
P2RY12	Platelets
PRKAR2B	Platelets
STX11	Platelets
MFSD2B	Platelets
ALOX12	Platelets
PLEK	Platelets
SELPLG	Platelets
ADGRE5	Platelets
CD40	Platelets
CD9	Platelets
F11R	Platelets
TLR4	Platelets
CRLF2	Platelets
IL1A	Platelets
SCARB1	Platelets
ADAM10	Platelets
CCR1	Platelets
CCR4	Platelets
F2R	Platelets
NRGN	Platelets
OST4	Platelets
SPARC	Platelets
GP1BB	Platelets
GPX1	Platelets
PPDPF	Platelets
MYL9	Platelets
MAP3K7CL	Platelets
PTGS1	Platelets
GNG11	Platelets
GRAP2	Platelets
CTSA	Platelets
HIST1H3H	Platelets
WIPF1	Platelets
ARHGDIB	Platelets
CDKN2D	Platelets
PDLIM1	Platelets
PDZK1IP1	Platelets
AGPAT1	Platelets
SMOX	Platelets
SRGN	Platelets
HIST1H2BK	Platelets
SH3BGRL2	Platelets
ATP2A3	Platelets
ALDH2	Platelets
LYZ2	Platelets
ALOX5AP	Platelets
RAP1B	Platelets
FHL1	Platelets
VWF	Platelets
LAPTM5	Platelets
RASGRP2	Platelets
HIST1H2BC	Platelets
SLC2A3	Platelets
ARHGAP10	Platelets
TREML2	Platelets
MMRN1	Platelets
ILK	Platelets
NOD2	Platelets
SERPINE1	Platelets
MAPK14	Platelets
ABCA3	Platelets
CXCL14	Platelets
ESAM	Platelets
PREX1	Platelets
S100A9	Platelets
ATP8A1	Platelets
PRKCD	Platelets
PTGS2	Platelets
F7	Platelets
SLC26A4	Platelets
PALLD	Platelets
SLC17A9	Platelets
IL33	Platelets
SIRT3	Platelets
CYP2U1	Platelets
TLR1	Platelets
TLR6	Platelets
BGLAP	Platelets
LGALS8	Platelets
ITGB2	Platelets
CD40LG	Platelets
ANGPT1	Platelets
ACKR3	Platelets
PRMT8	Pluripotent_stem_cells
NCOA5	Pluripotent_stem_cells
TRIM32	Pluripotent_stem_cells
PRDM14	Pluripotent_stem_cells
FGF4	Pluripotent_stem_cells
NANOG	Pluripotent_stem_cells
POU5F1	Pluripotent_stem_cells
MSH2	Pluripotent_stem_cells
ZFP819	Pluripotent_stem_cells
GATA2	Pluripotent_stem_cells
ZFX	Pluripotent_stem_cells
TERF1	Pluripotent_stem_cells
TERT	Pluripotent_stem_cells
NAP1L1	Pluripotent_stem_cells
SOX2	Pluripotent_stem_cells
ALPL	Pluripotent_stem_cells
HK2	Pluripotent_stem_cells
SPN	Pluripotent_stem_cells
ESRP1	Pluripotent_stem_cells
PODXL	Podocytes
ADAMTS13	Podocytes
LCN2	Podocytes
VEGFA	Podocytes
SLC2A4	Podocytes
NLRP3	Podocytes
SYNPO	Podocytes
NPHS1	Podocytes
NPHS2	Podocytes
LAMA3	Podocytes
FOXC2	Podocytes
WT1	Podocytes
CD80	Podocytes
DES	Podocytes
PTPRO	Podocytes
LMX1B	Podocytes
MYOC	Podocytes
CDH13	Podocytes
SEMA3G	Podocytes
THSD7A	Podocytes
MAFB	Podocytes
ENPEP	Podocytes
CLIC5	Podocytes
RAB3B	Podocytes
DPP4	Podocytes
ANGPTL2	Podocytes
ITGB5	Podocytes
RHPN1	Podocytes
BCAM	Podocytes
MAGI2	Podocytes
COL4A3	Podocytes
EFNB1	Podocytes
NPR1	Podocytes
PLOD2	Podocytes
SRGAP1	Podocytes
LAMB2	Podocytes
NPR3	Podocytes
ITGA3	Podocytes
PLCE1	Podocytes
PROS1	Podocytes
MERTK	Podocytes
MYO1D	Podocytes
TCF21	Podocytes
TNS2	Podocytes
ADM	Podocytes
OPTN	Podocytes
PARD3B	Podocytes
SEMA3E	Podocytes
MYO1E	Podocytes
NEBL	Podocytes
SH2D4A	Podocytes
TDRD5	Podocytes
PTH1R	Podocytes
IQGAP2	Podocytes
CTGF	Podocytes
FAT1	Podocytes
ILDR2	Podocytes
FOXD1	Podocytes
TRIB2	Podocytes
LOXL2	Podocytes
COL4A5	Podocytes
FOXC1	Podocytes
PLEKHH2	Podocytes
CTNNAL1	Podocytes
DACH1	Podocytes
SULF1	Podocytes
HSPB8	Podocytes
KANK1	Podocytes
ADCY1	Podocytes
DOCK5	Podocytes
CRB2	Podocytes
LRRC49	Podocytes
CORO2B	Podocytes
ARHGAP24	Podocytes
GPRC5A	Podocytes
COL4A4	Podocytes
AIF1L	Podocytes
MET	Podocytes
EPB41L5	Podocytes
DOCK1	Podocytes
AJUBA	Podocytes
CD2AP	Podocytes
GOLIM4	Podocytes
ZBTB8A	Podocytes
QK	Podocytes
TOB1	Podocytes
WSB2	Podocytes
EMC2	Podocytes
EHD4	Podocytes
ZFP91	Podocytes
ETF1	Podocytes
EMC7	Podocytes
LUC7L2	Podocytes
MAPT	Podocytes
CDKN1C	Podocytes
AQP2	Principal_cells
SCNN1A	Principal_cells
AQP3	Principal_cells
KCNJ1	Principal_cells
AVPR2	Principal_cells
SCNN1G	Principal_cells
HSD11B2	Principal_cells
FXYD4	Principal_cells
APELA	Principal_cells
NPNT	Principal_cells
SCNN1B	Principal_cells
KCNE1	Principal_cells
CDH16	Principal_cells
ADGRG1	Principal_cells
TSPAN8	Principal_cells
CDO1	Principal_cells
TMEM45B	Principal_cells
TACSTD2	Principal_cells
PDZK1IP1	Principal_cells
L1CAM	Principal_cells
CLDN4	Principal_cells
TBCK	Principal_cells
TMEM229A	Principal_cells
GSTT1	Principal_cells
GPRC5B	Principal_cells
TMEM178	Principal_cells
PHACTR1	Principal_cells
CELSR2	Principal_cells
FZD7	Principal_cells
SLC2A9	Principal_cells
RNF186	Principal_cells
TRPV5	Principal_cells
STC1	Principal_cells
PELI2	Principal_cells
KLK1	Principal_cells
ACER2	Principal_cells
AQP4	Principal_cells
FZD1	Principal_cells
GATA3	Principal_cells
LGALS3	Principal_cells
PTGES	Principal_cells
TSPAN1	Principal_cells
NR3C2	Principal_cells
HES1	Principal_cells
AQP1	Proximal_tubule_cells
CLDN2	Proximal_tubule_cells
DPP4	Proximal_tubule_cells
ENPEP	Proximal_tubule_cells
SLC36A2	Proximal_tubule_cells
SLC5A1	Proximal_tubule_cells
SLC6A18	Proximal_tubule_cells
SLC6A19	Proximal_tubule_cells
SLC6A20B	Proximal_tubule_cells
SLC5A2	Proximal_tubule_cells
LRP2	Proximal_tubule_cells
PDZK1	Proximal_tubule_cells
MIOX	Proximal_tubule_cells
SLC34A1	Proximal_tubule_cells
TTC36	Proximal_tubule_cells
ASS1	Proximal_tubule_cells
PCK1	Proximal_tubule_cells
FUT9	Proximal_tubule_cells
KHK	Proximal_tubule_cells
SLC4A4	Proximal_tubule_cells
GLYAT	Proximal_tubule_cells
FBP1	Proximal_tubule_cells
SLC22A6	Proximal_tubule_cells
SLC22A12	Proximal_tubule_cells
SLC47A1	Proximal_tubule_cells
NOX4	Proximal_tubule_cells
SLC17A1	Proximal_tubule_cells
SLC13A3	Proximal_tubule_cells
CYP2E1	Proximal_tubule_cells
SLC22A8	Proximal_tubule_cells
FOLR1	Proximal_tubule_cells
SLC7A13	Proximal_tubule_cells
AK4	Proximal_tubule_cells
SLC5A8	Proximal_tubule_cells
SLC22A1	Proximal_tubule_cells
GHR	Proximal_tubule_cells
UPB1	Proximal_tubule_cells
SLC17A3	Proximal_tubule_cells
GCDH	Proximal_tubule_cells
GSTZ1	Proximal_tubule_cells
