Gene	Cell_Type
G0s2	Fibroblasts_Upper_dermis3
Gadd45a	Fibroblasts_Upper_dermis3
Gadd45g	Fibroblasts_Upper_dermis3
Gltp	Fibroblasts_Upper_dermis3
Glul	Fibroblasts_Upper_dermis3
Gm14964	Fibroblasts_Upper_dermis3
Gmpr	Fibroblasts_Upper_dermis3
Gnai1	Fibroblasts_Upper_dermis3
Gnb4	Fibroblasts_Upper_dermis3
Gng11	Fibroblasts_Upper_dermis3
Grem1	Fibroblasts_Upper_dermis3
Haus4	Fibroblasts_Upper_dermis3
Hdac5	Fibroblasts_Upper_dermis3
Hexb	Fibroblasts_Upper_dermis3
Hlf	Fibroblasts_Upper_dermis3
Hs3st6	Fibroblasts_Upper_dermis3
Htra1	Fibroblasts_Upper_dermis3
Irx1	Fibroblasts_Upper_dermis3
Irx2	Fibroblasts_Upper_dermis3
Irx3	Fibroblasts_Upper_dermis3
Irx5	Fibroblasts_Upper_dermis3
Ism1	Fibroblasts_Upper_dermis3
Ivns1abp	Fibroblasts_Upper_dermis3
Kif26a	Fibroblasts_Upper_dermis3
Klf13	Fibroblasts_Upper_dermis3
Lef1	Fibroblasts_Upper_dermis3
Lgals1	Fibroblasts_Upper_dermis3
Lhfp	Fibroblasts_Upper_dermis3
Lin7a	Fibroblasts_Upper_dermis3
Lingo1	Fibroblasts_Upper_dermis3
Lix1	Fibroblasts_Upper_dermis3
Lmna	Fibroblasts_Upper_dermis3
Lmo1	Fibroblasts_Upper_dermis3
Lmo7	Fibroblasts_Upper_dermis3
Lrrc32	Fibroblasts_Upper_dermis3
Lum	Fibroblasts_Upper_dermis3
Map2k1	Fibroblasts_Upper_dermis3
Mapk3	Fibroblasts_Upper_dermis3
Mast4	Fibroblasts_Upper_dermis3
Mcee	Fibroblasts_Upper_dermis3
Mcm3	Fibroblasts_Upper_dermis3
Mef2c	Fibroblasts_Upper_dermis3
Mllt3	Fibroblasts_Upper_dermis3
Mmp16	Fibroblasts_Upper_dermis3
Mmp2	Fibroblasts_Upper_dermis3
Msrb2	Fibroblasts_Upper_dermis3
Myadm	Fibroblasts_Upper_dermis3
Nav2	Fibroblasts_Upper_dermis3
Nbl1	Fibroblasts_Upper_dermis3
Ncoa1	Fibroblasts_Upper_dermis3
Ngfr	Fibroblasts_Upper_dermis3
Nkd1	Fibroblasts_Upper_dermis3
Nkd2	Fibroblasts_Upper_dermis3
Notum	Fibroblasts_Upper_dermis3
Nrcam	Fibroblasts_Upper_dermis3
Nrgn	Fibroblasts_Upper_dermis3
Nrn1	Fibroblasts_Upper_dermis3
Nrp1	Fibroblasts_Upper_dermis3
Nrtn	Fibroblasts_Upper_dermis3
Nrxn2	Fibroblasts_Upper_dermis3
Nt5e	Fibroblasts_Upper_dermis3
Ostf1	Fibroblasts_Upper_dermis3
P4ha2	Fibroblasts_Upper_dermis3
Pde7b	Fibroblasts_Upper_dermis3
Pdlim2	Fibroblasts_Upper_dermis3
Penk	Fibroblasts_Upper_dermis3
Phlda1	Fibroblasts_Upper_dermis3
Pik3r1	Fibroblasts_Upper_dermis3
Plin2	Fibroblasts_Upper_dermis3
Plxna4	Fibroblasts_Upper_dermis3
Pmaip1	Fibroblasts_Upper_dermis3
Prdx6	Fibroblasts_Upper_dermis3
Prrx2	Fibroblasts_Upper_dermis3
Ptch1	Fibroblasts_Upper_dermis3
Pten	Fibroblasts_Upper_dermis3
Ptgr1	Fibroblasts_Upper_dermis3
Pth1r	Fibroblasts_Upper_dermis3
Ptrf	Fibroblasts_Upper_dermis3
Pxdc1	Fibroblasts_Upper_dermis3
Ramp2	Fibroblasts_Upper_dermis3
Rasgrp2	Fibroblasts_Upper_dermis3
Rbm3	Fibroblasts_Upper_dermis3
Reep5	Fibroblasts_Upper_dermis3
Rhob	Fibroblasts_Upper_dermis3
Rhoj	Fibroblasts_Upper_dermis3
Robo2	Fibroblasts_Upper_dermis3
Rspo1	Fibroblasts_Upper_dermis3
Rspo3	Fibroblasts_Upper_dermis3
Runx3	Fibroblasts_Upper_dermis3
S100a13	Fibroblasts_Upper_dermis3
S100a6	Fibroblasts_Upper_dermis3
Scarb1	Fibroblasts_Upper_dermis3
Sdc1	Fibroblasts_Upper_dermis3
Sema3d	Fibroblasts_Upper_dermis3
Sema6d	Fibroblasts_Upper_dermis3
Sept11	Fibroblasts_Upper_dermis3
Sept8	Fibroblasts_Upper_dermis3
Serpinb6a	Fibroblasts_Upper_dermis3
Serpinc1	Fibroblasts_Upper_dermis3
Sfrp5	Fibroblasts_Upper_dermis3
Sgcd	Fibroblasts_Upper_dermis3
Sh3bp4	Fibroblasts_Upper_dermis3
Shox2	Fibroblasts_Upper_dermis3
Slc25a5	Fibroblasts_Upper_dermis3
Slitrk6	Fibroblasts_Upper_dermis3
Smad1	Fibroblasts_Upper_dermis3
Smarcd2	Fibroblasts_Upper_dermis3
Snai1	Fibroblasts_Upper_dermis3
Sp5	Fibroblasts_Upper_dermis3
Spats2l	Fibroblasts_Upper_dermis3
Specc1	Fibroblasts_Upper_dermis3
Spock3	Fibroblasts_Upper_dermis3
Stmn2	Fibroblasts_Upper_dermis3
Suclg2	Fibroblasts_Upper_dermis3
Svbp	Fibroblasts_Upper_dermis3
Syngr2	Fibroblasts_Upper_dermis3
Sytl2	Fibroblasts_Upper_dermis3
Tcf12	Fibroblasts_Upper_dermis3
Tcf4	Fibroblasts_Upper_dermis3
Tex15	Fibroblasts_Upper_dermis3
Thsd4	Fibroblasts_Upper_dermis3
Thsd7a	Fibroblasts_Upper_dermis3
Thy1	Fibroblasts_Upper_dermis3
Tiparp	Fibroblasts_Upper_dermis3
Tmem100	Fibroblasts_Upper_dermis3
Tmem123	Fibroblasts_Upper_dermis3
Tmem132c	Fibroblasts_Upper_dermis3
Tubb2a	Fibroblasts_Upper_dermis3
Twist2	Fibroblasts_Upper_dermis3
Txn1	Fibroblasts_Upper_dermis3
Ubash3b	Fibroblasts_Upper_dermis3
Ube2e2	Fibroblasts_Upper_dermis3
Uqcrc1	Fibroblasts_Upper_dermis3
Vcam1	Fibroblasts_Upper_dermis3
Vim	Fibroblasts_Upper_dermis3
Vstm4	Fibroblasts_Upper_dermis3
Wif1	Fibroblasts_Upper_dermis3
Wnt6	Fibroblasts_Upper_dermis3
Zeb2	Fibroblasts_Upper_dermis3
Zfand5	Fibroblasts_Upper_dermis3
Zfp536	Fibroblasts_Upper_dermis3
1700025G04Rik	Fibroblasts_Upper_dermis4
2700029M09Rik	Fibroblasts_Upper_dermis4
2810417H13Rik	Fibroblasts_Upper_dermis4
A430005L14Rik	Fibroblasts_Upper_dermis4
Aaas	Fibroblasts_Upper_dermis4
Acadl	Fibroblasts_Upper_dermis4
Adrbk2	Fibroblasts_Upper_dermis4
Ammecr1	Fibroblasts_Upper_dermis4
Anln	Fibroblasts_Upper_dermis4
Anp32b	Fibroblasts_Upper_dermis4
Anp32e	Fibroblasts_Upper_dermis4
Anxa5	Fibroblasts_Upper_dermis4
Aplp2	Fibroblasts_Upper_dermis4
Arhgdib	Fibroblasts_Upper_dermis4
Arl6ip1	Fibroblasts_Upper_dermis4
Asf1b	Fibroblasts_Upper_dermis4
Ass1	Fibroblasts_Upper_dermis4
Atad2	Fibroblasts_Upper_dermis4
Aunip	Fibroblasts_Upper_dermis4
Aurka	Fibroblasts_Upper_dermis4
Aurkb	Fibroblasts_Upper_dermis4
BC030867	Fibroblasts_Upper_dermis4
Bcl11a	Fibroblasts_Upper_dermis4
Bcl11b	Fibroblasts_Upper_dermis4
Bgn	Fibroblasts_Upper_dermis4
Birc5	Fibroblasts_Upper_dermis4
Blvrb	Fibroblasts_Upper_dermis4
Bub1	Fibroblasts_Upper_dermis4
Bub3	Fibroblasts_Upper_dermis4
C1qtnf2	Fibroblasts_Upper_dermis4
C1qtnf7	Fibroblasts_Upper_dermis4
Calb1	Fibroblasts_Upper_dermis4
Casc5	Fibroblasts_Upper_dermis4
Casz1	Fibroblasts_Upper_dermis4
Cbr3	Fibroblasts_Upper_dermis4
Cbx5	Fibroblasts_Upper_dermis4
Ccdc25	Fibroblasts_Upper_dermis4
Ccdc34	Fibroblasts_Upper_dermis4
Ccna2	Fibroblasts_Upper_dermis4
Ccnb1	Fibroblasts_Upper_dermis4
Ccne2	Fibroblasts_Upper_dermis4
Ccnf	Fibroblasts_Upper_dermis4
Cd47	Fibroblasts_Upper_dermis4
Cd81	Fibroblasts_Upper_dermis4
Cdc45	Fibroblasts_Upper_dermis4
Cdca2	Fibroblasts_Upper_dermis4
Cdca3	Fibroblasts_Upper_dermis4
Cdca4	Fibroblasts_Upper_dermis4
Cdca5	Fibroblasts_Upper_dermis4
Cdca7l	Fibroblasts_Upper_dermis4
Cdca8	Fibroblasts_Upper_dermis4
Cdk1	Fibroblasts_Upper_dermis4
Cdkn2c	Fibroblasts_Upper_dermis4
Cdkn2d	Fibroblasts_Upper_dermis4
Cenpe	Fibroblasts_Upper_dermis4
Cenpf	Fibroblasts_Upper_dermis4
Cenph	Fibroblasts_Upper_dermis4
Cenpk	Fibroblasts_Upper_dermis4
Cenpl	Fibroblasts_Upper_dermis4
Cenpm	Fibroblasts_Upper_dermis4
Cenpn	Fibroblasts_Upper_dermis4
Cenpp	Fibroblasts_Upper_dermis4
Cenpq	Fibroblasts_Upper_dermis4
Cenpu	Fibroblasts_Upper_dermis4
Cenpw	Fibroblasts_Upper_dermis4
Cep57	Fibroblasts_Upper_dermis4
Chaf1a	Fibroblasts_Upper_dermis4
Cit	Fibroblasts_Upper_dermis4
Ckap2l	Fibroblasts_Upper_dermis4
Cks1b	Fibroblasts_Upper_dermis4
Cks2	Fibroblasts_Upper_dermis4
Clspn	Fibroblasts_Upper_dermis4
Cmc2	Fibroblasts_Upper_dermis4
Col6a1	Fibroblasts_Upper_dermis4
Col6a2	Fibroblasts_Upper_dermis4
Col6a3	Fibroblasts_Upper_dermis4
Col7a1	Fibroblasts_Upper_dermis4
Cpne5	Fibroblasts_Upper_dermis4
Cpne8	Fibroblasts_Upper_dermis4
Cpxm2	Fibroblasts_Upper_dermis4
Crabp1	Fibroblasts_Upper_dermis4
Crip1	Fibroblasts_Upper_dermis4
Ctcf	Fibroblasts_Upper_dermis4
Ctsb	Fibroblasts_Upper_dermis4
Ctsh	Fibroblasts_Upper_dermis4
Dbf4	Fibroblasts_Upper_dermis4
Dcn	Fibroblasts_Upper_dermis4
Dctpp1	Fibroblasts_Upper_dermis4
Ddah1	Fibroblasts_Upper_dermis4
Dek	Fibroblasts_Upper_dermis4
Depdc1a	Fibroblasts_Upper_dermis4
Dhfr	Fibroblasts_Upper_dermis4
Diaph3	Fibroblasts_Upper_dermis4
Dnajc9	Fibroblasts_Upper_dermis4
Dnmt1	Fibroblasts_Upper_dermis4
Dpysl3	Fibroblasts_Upper_dermis4
Dscc1	Fibroblasts_Upper_dermis4
Dtymk	Fibroblasts_Upper_dermis4
Dut	Fibroblasts_Upper_dermis4
E2f7	Fibroblasts_Upper_dermis4
E2f8	Fibroblasts_Upper_dermis4
Efna5	Fibroblasts_Upper_dermis4
Eif4a3	Fibroblasts_Upper_dermis4
Emp2	Fibroblasts_Upper_dermis4
Emp3	Fibroblasts_Upper_dermis4
Eri1	Fibroblasts_Upper_dermis4
Esco2	Fibroblasts_Upper_dermis4
Exo1	Fibroblasts_Upper_dermis4
Exosc8	Fibroblasts_Upper_dermis4
Ezh2	Fibroblasts_Upper_dermis4
Fam111a	Fibroblasts_Upper_dermis4
Fam132a	Fibroblasts_Upper_dermis4
Fam64a	Fibroblasts_Upper_dermis4
Fbln1	Fibroblasts_Upper_dermis4
Fbxo5	Fibroblasts_Upper_dermis4
Fen1	Fibroblasts_Upper_dermis4
Fgf13	Fibroblasts_Upper_dermis4
Fgfr1	Fibroblasts_Upper_dermis4
Foxm1	Fibroblasts_Upper_dermis4
Frem1	Fibroblasts_Upper_dermis4
Fth1	Fibroblasts_Upper_dermis4
Fus	Fibroblasts_Upper_dermis4
Gins2	Fibroblasts_Upper_dermis4
Gltp	Fibroblasts_Upper_dermis4
Glul	Fibroblasts_Upper_dermis4
Gmnn	Fibroblasts_Upper_dermis4
Gmps	Fibroblasts_Upper_dermis4
Gng11	Fibroblasts_Upper_dermis4
H1f0	Fibroblasts_Upper_dermis4
H2afx	Fibroblasts_Upper_dermis4
H2afz	Fibroblasts_Upper_dermis4
H3f3b	Fibroblasts_Upper_dermis4
Hat1	Fibroblasts_Upper_dermis4
Haus4	Fibroblasts_Upper_dermis4
Haus8	Fibroblasts_Upper_dermis4
Hirip3	Fibroblasts_Upper_dermis4
Hist1h1a	Fibroblasts_Upper_dermis4
Hist1h1b	Fibroblasts_Upper_dermis4
Hist1h1e	Fibroblasts_Upper_dermis4
Hist1h2ae	Fibroblasts_Upper_dermis4
Hist1h2ap	Fibroblasts_Upper_dermis4
Hist1h4d	Fibroblasts_Upper_dermis4
Hist1h4i	Fibroblasts_Upper_dermis4
Hist2h2ac	Fibroblasts_Upper_dermis4
Hjurp	Fibroblasts_Upper_dermis4
Hmgb2	Fibroblasts_Upper_dermis4
Hmmr	Fibroblasts_Upper_dermis4
Hprt	Fibroblasts_Upper_dermis4
Hspa14	Fibroblasts_Upper_dermis4
Hspa8	Fibroblasts_Upper_dermis4
Htra1	Fibroblasts_Upper_dermis4
Idh2	Fibroblasts_Upper_dermis4
Impdh2	Fibroblasts_Upper_dermis4
Incenp	Fibroblasts_Upper_dermis4
Irx1	Fibroblasts_Upper_dermis4
Irx2	Fibroblasts_Upper_dermis4
Irx3	Fibroblasts_Upper_dermis4
Irx5	Fibroblasts_Upper_dermis4
Kif11	Fibroblasts_Upper_dermis4
Kif15	Fibroblasts_Upper_dermis4
Kif20b	Fibroblasts_Upper_dermis4
Kif22	Fibroblasts_Upper_dermis4
Kif2c	Fibroblasts_Upper_dermis4
Kif4	Fibroblasts_Upper_dermis4
Kifc1	Fibroblasts_Upper_dermis4
Kpna2	Fibroblasts_Upper_dermis4
Lig1	Fibroblasts_Upper_dermis4
Lockd	Fibroblasts_Upper_dermis4
Lrr1	Fibroblasts_Upper_dermis4
Lsm2	Fibroblasts_Upper_dermis4
Lum	Fibroblasts_Upper_dermis4
Mad2l1	Fibroblasts_Upper_dermis4
Magoh	Fibroblasts_Upper_dermis4
Mapk3	Fibroblasts_Upper_dermis4
Mcm3	Fibroblasts_Upper_dermis4
Mef2c	Fibroblasts_Upper_dermis4
Melk	Fibroblasts_Upper_dermis4
Metrn	Fibroblasts_Upper_dermis4
Mis18a	Fibroblasts_Upper_dermis4
Mis18bp1	Fibroblasts_Upper_dermis4
Mki67	Fibroblasts_Upper_dermis4
Mlf1	Fibroblasts_Upper_dermis4
Mms22l	Fibroblasts_Upper_dermis4
Mns1	Fibroblasts_Upper_dermis4
Mxd3	Fibroblasts_Upper_dermis4
Mybl2	Fibroblasts_Upper_dermis4
Nasp	Fibroblasts_Upper_dermis4
Nbl1	Fibroblasts_Upper_dermis4
Ncapd2	Fibroblasts_Upper_dermis4
Ncapd3	Fibroblasts_Upper_dermis4
Ncapg	Fibroblasts_Upper_dermis4
Ncapg2	Fibroblasts_Upper_dermis4
Ncaph	Fibroblasts_Upper_dermis4
Ndc80	Fibroblasts_Upper_dermis4
Neil3	Fibroblasts_Upper_dermis4
Nkd1	Fibroblasts_Upper_dermis4
Nop56	Fibroblasts_Upper_dermis4
Nrgn	Fibroblasts_Upper_dermis4
Nrm	Fibroblasts_Upper_dermis4
Nrn1	Fibroblasts_Upper_dermis4
Nrp1	Fibroblasts_Upper_dermis4
Nsl1	Fibroblasts_Upper_dermis4
Nsmce4a	Fibroblasts_Upper_dermis4
Nucks1	Fibroblasts_Upper_dermis4
Nuf2	Fibroblasts_Upper_dermis4
Nup62	Fibroblasts_Upper_dermis4
Nup85	Fibroblasts_Upper_dermis4
Nusap1	Fibroblasts_Upper_dermis4
Nxt1	Fibroblasts_Upper_dermis4
Orc6	Fibroblasts_Upper_dermis4
Ostf1	Fibroblasts_Upper_dermis4
P4ha2	Fibroblasts_Upper_dermis4
Pa2g4	Fibroblasts_Upper_dermis4
Pbk	Fibroblasts_Upper_dermis4
Pcna	Fibroblasts_Upper_dermis4
Penk	Fibroblasts_Upper_dermis4
Pkmyt1	Fibroblasts_Upper_dermis4
Plk1	Fibroblasts_Upper_dermis4
Plk4	Fibroblasts_Upper_dermis4
Plp2	Fibroblasts_Upper_dermis4
Plxna4	Fibroblasts_Upper_dermis4
Pmf1	Fibroblasts_Upper_dermis4
Pola1	Fibroblasts_Upper_dermis4
Pola2	Fibroblasts_Upper_dermis4
Pold1	Fibroblasts_Upper_dermis4
Pold2	Fibroblasts_Upper_dermis4
Pold3	Fibroblasts_Upper_dermis4
Ppp1cc	Fibroblasts_Upper_dermis4
Prc1	Fibroblasts_Upper_dermis4
Prdx4	Fibroblasts_Upper_dermis4
Prdx6	Fibroblasts_Upper_dermis4
Prim1	Fibroblasts_Upper_dermis4
Prim2	Fibroblasts_Upper_dermis4
Prrx2	Fibroblasts_Upper_dermis4
Psip1	Fibroblasts_Upper_dermis4
Pten	Fibroblasts_Upper_dermis4
Pth1r	Fibroblasts_Upper_dermis4
Racgap1	Fibroblasts_Upper_dermis4
Rad21	Fibroblasts_Upper_dermis4
Rad51	Fibroblasts_Upper_dermis4
Rad51ap1	Fibroblasts_Upper_dermis4
Rangap1	Fibroblasts_Upper_dermis4
Rasgrp2	Fibroblasts_Upper_dermis4
Rbm3	Fibroblasts_Upper_dermis4
Rcc1	Fibroblasts_Upper_dermis4
Reep5	Fibroblasts_Upper_dermis4
Rfc1	Fibroblasts_Upper_dermis4
Rfc2	Fibroblasts_Upper_dermis4
Rfc3	Fibroblasts_Upper_dermis4
Rfc4	Fibroblasts_Upper_dermis4
Rfc5	Fibroblasts_Upper_dermis4
Rhno1	Fibroblasts_Upper_dermis4
Rhoj	Fibroblasts_Upper_dermis4
Rnaseh2b	Fibroblasts_Upper_dermis4
Robo2	Fibroblasts_Upper_dermis4
Rpa1	Fibroblasts_Upper_dermis4
Rpa2	Fibroblasts_Upper_dermis4
Rpa3	Fibroblasts_Upper_dermis4
Rrm1	Fibroblasts_Upper_dermis4
Rrm2	Fibroblasts_Upper_dermis4
Rsrc1	Fibroblasts_Upper_dermis4
Runx3	Fibroblasts_Upper_dermis4
S100a13	Fibroblasts_Upper_dermis4
S100a6	Fibroblasts_Upper_dermis4
Sac3d1	Fibroblasts_Upper_dermis4
Sae1	Fibroblasts_Upper_dermis4
Sema3d	Fibroblasts_Upper_dermis4
Sema6d	Fibroblasts_Upper_dermis4
Sept8	Fibroblasts_Upper_dermis4
Serpinb6a	Fibroblasts_Upper_dermis4
Serpinc1	Fibroblasts_Upper_dermis4
Sfrp5	Fibroblasts_Upper_dermis4
Sgol1	Fibroblasts_Upper_dermis4
Sgol2a	Fibroblasts_Upper_dermis4
Shcbp1	Fibroblasts_Upper_dermis4
Shox2	Fibroblasts_Upper_dermis4
Siva1	Fibroblasts_Upper_dermis4
Ska1	Fibroblasts_Upper_dermis4
Ska3	Fibroblasts_Upper_dermis4
Skp2	Fibroblasts_Upper_dermis4
Slbp	Fibroblasts_Upper_dermis4
Slc25a5	Fibroblasts_Upper_dermis4
Slc29a1	Fibroblasts_Upper_dermis4
Smc1a	Fibroblasts_Upper_dermis4
Smc2	Fibroblasts_Upper_dermis4
Smc3	Fibroblasts_Upper_dermis4
Smc4	Fibroblasts_Upper_dermis4
Smc6	Fibroblasts_Upper_dermis4
Snai1	Fibroblasts_Upper_dermis4
Sp5	Fibroblasts_Upper_dermis4
Spag5	Fibroblasts_Upper_dermis4
Spc24	Fibroblasts_Upper_dermis4
Spc25	Fibroblasts_Upper_dermis4
Spdl1	Fibroblasts_Upper_dermis4
Ssrp1	Fibroblasts_Upper_dermis4
Stmn1	Fibroblasts_Upper_dermis4
Stmn2	Fibroblasts_Upper_dermis4
Svbp	Fibroblasts_Upper_dermis4
Syce2	Fibroblasts_Upper_dermis4
Tacc3	Fibroblasts_Upper_dermis4
Tcf19	Fibroblasts_Upper_dermis4
Tcf4	Fibroblasts_Upper_dermis4
Tex15	Fibroblasts_Upper_dermis4
Tex30	Fibroblasts_Upper_dermis4
Thsd7a	Fibroblasts_Upper_dermis4
Thy1	Fibroblasts_Upper_dermis4
Tipin	Fibroblasts_Upper_dermis4
Tk1	Fibroblasts_Upper_dermis4
Tmem100	Fibroblasts_Upper_dermis4
Tmpo	Fibroblasts_Upper_dermis4
Tmx1	Fibroblasts_Upper_dermis4
Top2a	Fibroblasts_Upper_dermis4
Topbp1	Fibroblasts_Upper_dermis4
Tpx2	Fibroblasts_Upper_dermis4
Trip13	Fibroblasts_Upper_dermis4
Ttk	Fibroblasts_Upper_dermis4
Tuba1b	Fibroblasts_Upper_dermis4
Tubb2a	Fibroblasts_Upper_dermis4
Tubb5	Fibroblasts_Upper_dermis4
Tubb6	Fibroblasts_Upper_dermis4
Twist2	Fibroblasts_Upper_dermis4
Tyms	Fibroblasts_Upper_dermis4
Ubald2	Fibroblasts_Upper_dermis4
Ubc	Fibroblasts_Upper_dermis4
Ube2c	Fibroblasts_Upper_dermis4
Ube2e2	Fibroblasts_Upper_dermis4
Ube2s	Fibroblasts_Upper_dermis4
Ube2t	Fibroblasts_Upper_dermis4
Uhrf1	Fibroblasts_Upper_dermis4
Usp1	Fibroblasts_Upper_dermis4
Vcam1	Fibroblasts_Upper_dermis4
Vrk1	Fibroblasts_Upper_dermis4
Vstm4	Fibroblasts_Upper_dermis4
Whsc1	Fibroblasts_Upper_dermis4
Wif1	Fibroblasts_Upper_dermis4
Xrcc1	Fibroblasts_Upper_dermis4
Ywhah	Fibroblasts_Upper_dermis4
Zeb2	Fibroblasts_Upper_dermis4
Zfp91	Fibroblasts_Upper_dermis4
ASGR1	Follicular_cells
CDH16	Follicular_cells
DIO1	Follicular_cells
FOXE1	Follicular_cells
IYD	Follicular_cells
KCNIP3	Follicular_cells
PRLR	Follicular_cells
SLC16A11	Follicular_cells
SLC26A7	Follicular_cells
SLC6A4	Follicular_cells
TG	Follicular_cells
TPO	Follicular_cells
TSHR	Follicular_cells
TTF1	Follicular_cells
AKR1B10	Foveolar_cells
ANXA10	Foveolar_cells
CLDN18	Foveolar_cells
CLPS	Foveolar_cells
FOXQ1	Foveolar_cells
GKN1	Foveolar_cells
GKN2	Foveolar_cells
GSDMA2	Foveolar_cells
GSTA1	Foveolar_cells
IL33	Foveolar_cells
KRT20	Foveolar_cells
LGALS2	Foveolar_cells
LGALS4	Foveolar_cells
MUC1	Foveolar_cells
MUC5AC	Foveolar_cells
PGC	Foveolar_cells
PLA2G1B	Foveolar_cells
PSCA	Foveolar_cells
PTGR1	Foveolar_cells
SPRR2A1	Foveolar_cells
SPRR2A3	Foveolar_cells
SULT1C2	Foveolar_cells
TFF1	Foveolar_cells
TFF2	Foveolar_cells
DLX1	GABAergic_neurons
GABBR2	GABAergic_neurons
GAD1	GABAergic_neurons
GAD2	GABAergic_neurons
GADD45B	GABAergic_neurons
MYBPC1	GABAergic_neurons
PARM1	GABAergic_neurons
PAX2	GABAergic_neurons
PVALB	GABAergic_neurons
SEMA3C	GABAergic_neurons
SLC32A1	GABAergic_neurons
SLC6A1	GABAergic_neurons
SST	GABAergic_neurons
TNFAIP8L3	GABAergic_neurons
VIP	GABAergic_neurons
ABCC9	Gamma_(PP)_cells
APOBEC2	Gamma_(PP)_cells
AQP3	Gamma_(PP)_cells
ARX	Gamma_(PP)_cells
CARTPT	Gamma_(PP)_cells
CHN2	Gamma_(PP)_cells
CMTM8	Gamma_(PP)_cells
EGR3	Gamma_(PP)_cells
ENTPD2	Gamma_(PP)_cells
ETV1	Gamma_(PP)_cells
FGB	Gamma_(PP)_cells
FXYD2	Gamma_(PP)_cells
ISL1	Gamma_(PP)_cells
LMO3	Gamma_(PP)_cells
MEIS1	Gamma_(PP)_cells
NEUROD1	Gamma_(PP)_cells
PAX6	Gamma_(PP)_cells
PPY	Gamma_(PP)_cells
PTGFR	Gamma_(PP)_cells
PXK	Gamma_(PP)_cells
SCGN	Gamma_(PP)_cells
SEMA3E	Gamma_(PP)_cells
SERTM1	Gamma_(PP)_cells
SLITRK6	Gamma_(PP)_cells
THSD7A	Gamma_(PP)_cells
ADGRG1	Gamma_delta_T_cells
ASPM	Gamma_delta_T_cells
AURKB	Gamma_delta_T_cells
BIRC5	Gamma_delta_T_cells
CCL5	Gamma_delta_T_cells
CCNB1	Gamma_delta_T_cells
CD247	Gamma_delta_T_cells
CD7	Gamma_delta_T_cells
CENPA	Gamma_delta_T_cells
CENPF	Gamma_delta_T_cells
CLIC3	Gamma_delta_T_cells
CST7	Gamma_delta_T_cells
CTSW	Gamma_delta_T_cells
GZMA	Gamma_delta_T_cells
GZMB	Gamma_delta_T_cells
H2AFX	Gamma_delta_T_cells
H2AFZ	Gamma_delta_T_cells
HMGB2	Gamma_delta_T_cells
HOPX	Gamma_delta_T_cells
IFITM1	Gamma_delta_T_cells
KLRD1	Gamma_delta_T_cells
MKI67	Gamma_delta_T_cells
NKG7	Gamma_delta_T_cells
NUSAP1	Gamma_delta_T_cells
PCNA	Gamma_delta_T_cells
PRF1	Gamma_delta_T_cells
PTGDS	Gamma_delta_T_cells
S100B	Gamma_delta_T_cells
SPON2	Gamma_delta_T_cells
STMN1	Gamma_delta_T_cells
TOP2A	Gamma_delta_T_cells
TRDC	Gamma_delta_T_cells
TRDD1	Gamma_delta_T_cells
TRDD2	Gamma_delta_T_cells
TRDJ1	Gamma_delta_T_cells
TRDJ2	Gamma_delta_T_cells
TRDV1	Gamma_delta_T_cells
TRDV3	Gamma_delta_T_cells
TRGJ1	Gamma_delta_T_cells
TRGJ2	Gamma_delta_T_cells
TRGV2	Gamma_delta_T_cells
TROAP	Gamma_delta_T_cells
TUBA1B	Gamma_delta_T_cells
TYMS	Gamma_delta_T_cells
UBE2C	Gamma_delta_T_cells
ANPEP	Gastric_chief_cells
BHLHA15	Gastric_chief_cells
CHRM3	Gastric_chief_cells
EGFR	Gastric_chief_cells
KCNQ1	Gastric_chief_cells
LEP	Gastric_chief_cells
LGR5	Gastric_chief_cells
PRKCZ	Gastric_chief_cells
RAB3D	Gastric_chief_cells
1,00 ZAR	Germ_cells
1,00 MLF	Germ_cells
2,00 PGK	Germ_cells
ACTRT2	Germ_cells
ACYP1	Germ_cells
ADAM3	Germ_cells
AKAP4	Germ_cells
AQP11	Germ_cells
ATL3	Germ_cells
BCL2L14	Germ_cells
BRCA1	Germ_cells
CABS1	Germ_cells
CAMK4	Germ_cells
CATSPERZ	Germ_cells
CCDC30	Germ_cells
CCDC54	Germ_cells
CCDC91	Germ_cells
CDRT4	Germ_cells
CETN1	Germ_cells
CETN4	Germ_cells
CHEK1	Germ_cells
CMTM2A	Germ_cells
CMTM2B	Germ_cells
COX6B2	Germ_cells
COX7B2	Germ_cells
COX8C	Germ_cells
CREB3L4	Germ_cells
CREB5	Germ_cells
CREM	Germ_cells
CRISP2	Germ_cells
CST8	Germ_cells
CYCT	Germ_cells
CYPT12	Germ_cells
CYPT4	Germ_cells
DAZL	Germ_cells
DBIL5	Germ_cells
DDX4	Germ_cells
DKKL1	Germ_cells
DMC1	Germ_cells
DMRT1	Germ_cells
DMRTB1	Germ_cells
DNAAF1	Germ_cells
DNAH6	Germ_cells
DNAJB3	Germ_cells
DYNLT1	Germ_cells
EGFR	Germ_cells
EGR4	Germ_cells
FABP9	Germ_cells
FAM209	Germ_cells
FAM229A	Germ_cells
FAM71E1	Germ_cells
FHL4	Germ_cells
FHL5	Germ_cells
FKBP6	Germ_cells
GALNTL5	Germ_cells
GAPDHS	Germ_cells
GGNBP1	Germ_cells
GSG1	Germ_cells
GSTT4	Germ_cells
